131,UL,Dmitri Young,Tigers,200,'04,11,10,LF-RF+1 3B+1,S,,-,1-2,3-5,6-7,8-11,12-17,-,18-19,-,20+
132,UL,Josh Beckett,Marlins,440,'04,5,6,Starter,R,,1-3,4-9,10-15,16-,17-,18-19,-,20-26,-,27+
133,UL,Miguel Cabrera,Marlins,140,'04,9,8,LF-RF+1 3B+1,R,R,-,1-2,3-4,5-6,7-9,10-15,-,16-18,-,19+
134,UL,Luis Castillo,Marlins,300,'04,11,20,2B+4,S,G,-,1-,2-5,6-,7-10,11-17,18-19,20-,-,21+
135,UL,Juan Encarnacion,Marlins,170,'04,9,16,LF-RF+1,R,,-,1-,2-4,5-6,7-9,10-15,16-,17-19,-,20+
136,UL,Alex Gonzalez,Marlins,100,'04,9,8,SS+2,R,,-,1-2,3-4,5-7,8-10,11-16,-,17-19,-,20+
137,UL,Derrek Lee,Marlins,360,'04,11,17,1B+1,R,G,-,1-2,3-4,5-6,7-11,12-15,16-,17-18,-,19+
138,UL,Braden Looper,Marlins,120,'04,3,1,Closer,R,,1-2,3-6,7-14,15-16,17-,18-19,-,20-26,-,27+
139,UL,Mike Lowell,Marlins,250,'04,10,10,3B+1,R,S,-,1-,2-3,4-6,7-10,11-16,-,17-18,-,19+
140,UL,Juan Pierre,Marlins,280,'04,11,24,CF+1,L,SB,-,-,1-4,5-,6-8,9-14,15-18,19-20,-,21+
141,UL,Mark Redman,Marlins,420,'04,4,7,Starter,L,,1-2,3-6,7-12,13-16,17-,18-19,-,20-25,-,26+
142,UL,Ivan Rodriguez,Marlins,320,'04,11,12,C+10,R,,-,1-2,3-5,6-,7-10,11-16,17-,18-19,-,20+
143,UL,Tim Spooneybarger,Marlins,270,'04,6,1,Reliever,R,,1-2,3-6,7-16,17-,18-,19-23,-,24-27,-,28+
144,UL,Dontrelle Willis,Marlins,240,'04,3,6,Starter,L,RY R,1-,2-6,7-12,13-16,17-,18-19,-,20-25,-,26+
145,UL,Brad Ausmus,Astros,50,'04,9,11,C+8,R,,-,1-,2-4,5-6,7-10,11-18,-,19-20,-,21+
146,UL,Jeff Bagwell,Astros,340,'04,11,13,1B+0,R,,-,1-2,3-4,5-6,7-11,12-15,16-,17-18,-,19+
147,UL,Lance Berkman,Astros,270,'04,13,11,LF-RF+0,S,,-,1-2,3-5,6-7,8-12,13-17,-,18-19,-,20+
148,UL,Craig Biggio,Astros,110,'04,10,16,CF+1,R,,-,1-,2-4,5-6,7-10,11-17,-,18-20,-,21+
149,UL,Geoff Blum,Astros,140,'04,9,8,IF+1,S,,-,1-,2-4,5-6,7-8,9-17,-,18-19,-,20+
150,UL,Octavio Dotel,Astros,300,'04,6,1,Reliever,R,,1-3,4-10,11-15,16-18,19-,20-21,-,22-23,-,24+
151,UL,Morgan Ensberg,Astros,400,'04,11,12,3B+2,R,,-,1-,2-3,4-5,6-10,11-16,-,17-,-,18+
152,UL,Adam Everett,Astros,190,'04,9,12,SS+4,R,,-,1-,2-3,4-5,6-8,9-16,-,17-19,-,20+
153,UL,Richard Hidalgo,Astros,430,'04,11,12,LF-RF+1,R,,-,1-2,3-4,5-6,7-10,11-15,-,16-18,-,19+
154,UL,Jeff Kent,Astros,450,'04,10,13,2B+3,R,,-,1-,2-3,4-5,6-8,9-15,-,16-18,-,19+
155,UL,Brad Lidge,Astros,180,'04,5,1,Reliever,R,R,1-,2-7,8-11,12-16,17-,18-19,-,20-25,-,26+
156,UL,Roy Oswalt,Astros,340,'04,2,6,Starter,R,,1-3,4-8,9-15,16-18,19-,20-,-,21-23,-,24+
157,UL,Jeriome Robertson,Astros,10,'04,5,5,Starter,L,R,1-2,3-6,7-0,11-12,13-14,15-17,-,18-,-,19+
158,UL,Billy Wagner,Astros,270,'04,6,1,Closer,L,,1-,2-8,9-13,14-17,18-,19-22,-,23-24,-,25+
159,UL,Carlos Beltran,Royals,630,'04,12,23,CF+3,S,,-,1-,2-4,5-6,7-10,11-13,14-16,17-,18-,19+
160,UL,Angel Berroa,Royals,330,'04,10,17,SS+3,R,RY,-,1-,2-4,5-6,7-8,9-15,16-,17-18,19-,20+
161,UL,Jason Grimsley,Royals,10,'04,1,1,Reliever,R,,1-2,3-6,7-15,16-,17-,18-19,-,20-25,-,26+
162,UL,Aaron Guiel,Royals,320,'04,10,10,OF+1,L,,-,1-,2-3,4-5,6-9,10-15,-,16-18,-,19+
163,UL,Runelvys Hernandez,Royals,220,'04,3,6,Starter,R,,1-3,4-6,7-13,14-16,17-,18-19,-,20-24,-,25+
164,UL,Raul Ibanez,Royals,220,'04,10,12,LF-RF+1,L,,-,1-,2-4,5-6,7-9,10-17,-,18-19,-,20+
165,UL,Curtis Leskanic,Royals,220,'04,5,1,Reliever,R,,1-,2-6,7-13,14-17,18-,19-,-,20-26,-,27+
166,UL,Jose Lima,Royals,60,'04,2,5,Starter,R,,1-3,4-5,6-11,12-15,16-17,18-19,-,20-24,-,25+
167,UL,Mike MacDougal,Royals,90,'04,4,1,Closer,R,,1-,2-5,6-11,12-14,15-17,18-20,-,21-26,-,27+
168,UL,Brent Mayne,Royals,60,'04,9,8,C+7,L,,-,1-,2-4,5-6,7-10,11-17,-,18-19,-,20+
169,UL,Joe Randa,Royals,180,'04,10,9,3B+2,R,,-,1-,2-3,4-6,7-10,11-17,-,18-19,-,20+
170,UL,Desi Relaford,Royals,150,'04,9,17,IF+1,S,,-,1-,2-4,5-6,7-9,10-15,16-17,18-19,-,20+
171,UL,Mike Sweeney,Royals,150,'04,12,10,1B+1,R,,-,1-,2-4,5-7,8-12,13-18,-,19-,-,20+
172,UL,Michael Tucker,Royals,140,'04,9,12,OF+0,L,,-,1-2,3-4,5-6,7-9,10-16,-,17-18,19-,20+
173,UL,Adrian Beltre,Dodgers,170,'04,9,9,3B+1,R,,-,1-,2-4,5-6,7-9,10-16,-,17-18,-,19+
174,UL,Kevin Brown,Dodgers,630,'04,5,7,Starter,R,,1-,2-6,7-15,16-17,18-,19-23,-,24-26,-,27+
175,UL,Ron Coomer,Dodgers,90,'04,10,10,1B+0,R,,-,1-2,3-6,7-,8-9,10-18,-,19-,-,20+
176,UL,Alex Cora,Dodgers,90,'04,9,15,2B+4,L,,-,1-,2-4,5-6,7-8,9-17,-,18-20,-,21+
177,UL,Eric Gagne,Dodgers,310,'04,6,1,Closer,R,CY RP,1-,2-11,12-16,17-18,19-,20-24,-,25-27,-,28+
178,UL,Shawn Green,Dodgers,200,'04,10,11,LF-RF+0,L,,-,1-,2-4,5-6,7-10,11-16,-,17-19,-,20+
179,UL,Cesar Izturis,Dodgers,10,'04,9,12,SS+2,S,,-,1-,2-5,6-7,8-9,10-18,-,19-20,-,21+
180,UL,Brian Jordan,Dodgers,130,'04,11,10,LF-RF+1,R,,-,1-,2-3,4-5,6-9,10-16,-,17-18,-,19+
181,UL,Paul Lo Duca,Dodgers,140,'04,9,8,C+9 1B+0,R,,-,1-,2-4,5-6,7-9,10-17,-,18-19,-,20+
182,UL,Fred McGriff,Dodgers,100,'04,9,8,1B+0,L,,-,1-2,3-4,5-6,7-10,11-16,-,17-18,-,19+
183,UL,Hideo Nomo,Dodgers,370,'04,2,7,Starter,R,,1-4,5-9,10-15,16-18,19-,20-21,-,22-23,-,24+
184,UL,Paul Quantrill,Dodgers,210,'04,5,1,Reliever,R,,1-3,4-6,7-15,16-,17-,18-19,-,20-27,-,28+
185,UL,Dave Roberts,Dodgers,80,'04,9,23,CF+0,L,,-,-,1-3,4-5,6-9,10-15,16-18,19-,20-,21+
186,UL,Royce Clayton,Brewers,10,'04,9,16,SS+2,R,,-,1-2,3-5,6-7,8-11,12-18,-,19-,-,20+
187,UL,Keith Ginter,Brewers,290,'04,10,9,2B+1 3B+0,R,,-,1-2,3-0,4-5,6-9,10-16,-,17-18,-,19+
188,UL,Wes Helms,Brewers,220,'04,9,8,3B+1,R,,-,1-,2-3,4-5,6-9,10-16,-,17-18,-,19+
189,UL,Geoff Jenkins,Brewers,340,'04,11,8,LF-RF+0,L,,-,1-2,3-4,5-6,7-10,11-16,-,17-18,-,19+
190,UL,Brooks Kieschnick,Brewers,10,'04,1,1,Reliever,R,R,1-2,3-6,7-14,15-16,17-,18-19,-,20-25,-,26+
191,UL,Eddie Perez,Brewers,50,'04,9,8,C+5,R,,-,1-,2-5,6-7,8-9,10-17,-,18-19,-,20+
192,UL,Scott Podsednik,Brewers,360,'04,12,23,CF+2,L,SB R,-,1-,2-4,5-6,7-9,10-14,15-18,19-,20-,21+
193,UL,Richie Sexson,Brewers,360,'04,11,10,1B+0,R,HR,-,1-2,3-4,5-6,7-11,12-16,-,17-18,-,19+
194,UL,Ben Sheets,Brewers,310,'04,4,6,Starter,R,,1-2,3-6,7-13,14-16,17-,18-19,-,20-23,-,24+
195,UL,John Vander Wal,Brewers,90,'04,10,9,LF-RF+1,L,,-,1-3,4-5,6-7,8-11,12-16,-,17-19,-,20+
196,UL,Chris Gomez,Twins,10,'04,9,9,2B+2,R,,-,1-,2-5,6-8,9-,10-17,-,18-19,20-,21+
197,UL,Cristian Guzman,Twins,110,'04,9,16,SS+1,S,,-,1-,2-4,5-6,7-8,9-16,17-18,19-,20-,21+
198,UL,LaTroy Hawkins,Twins,200,'04,5,1,Reliever,R,,1-2,3-7,8-12,13-16,17-,18-19,-,20-26,-,27+
199,UL,Torii Hunter,Twins,150,'04,9,16,CF+3,R,G,-,1-2,3-5,6-7,8-10,11-16,-,17-18,-,19+
200,UL,Jacque Jones,Twins,440,'04,11,16,LF-RF+1,L,,-,1-2,3-4,5-,6-7,8-14,15-16,17-19,-,20+
201,UL,Corey Koskie,Twins,360,'04,12,13,3B+1,L,,-,1-2,3-4,5-6,7-11,12-16,17-,18-19,-,20+
202,UL,Doug Mientkiewicz,Twins,210,'04,12,10,1B+0,L,,-,1-,2-4,5-7,8-11,12-17,-,18-19,-,20+
203,UL,A. J. Pierzynski,Twins,350,'04,11,10,C+7,L,,-,1-,2-4,5-6,7-8,9-16,-,17-19,-,20+
204,UL,Brad Radke,Twins,200,'04,3,6,Starter,R,,1-2,3-6,7-13,14-17,-,18-19,-,20-23,-,24+
205,UL,Shannon Stewart,Twins,320,'04,11,13,LF-RF+2,R,,-,1-,2-4,5-6,7-9,10-16,-,17-19,-,20+
210,UL,Vladimir Guerrero,Expos,520,'04,13,16,LF-RF+1,R,,-,1-,2-4,5-6,7-9,10-15,16-,17-,18-,19+
185,UL,Vladimir Guerrero,Expos,660,'03,13,21,LF-RF+2,R,S,-,1-,2-3,4-6,7-10,11-14,15-16,17-18,-,19+
213,UL,Jose Vidro,Expos,330,'04,12,10,2B+2,S,S,-,1-,2-5,6-,7-10,11-17,-,18-19,-,20+
107,TD,Vladimir Guerrero,Expos,610,'04,12,14,LF-RF+1,R,,-,1-,2-4,5-6,7-8,9-14,15-16,17-18,-,19+
125,SS,Tim Raines '83,Expos,390,'02,12,24,LF-RF+2,S,,-,1-,2-3,4-6,7-12,13-14,15-17,18-,19-20,21+
214,UL,Brad Wilkerson,Expos,170,'04,11,13,LF-RF+1,L,,-,1-2,3-4,5-6,7-12,13-16,17-,18-19,-,20+
73,TD,Carl Everett,Expos,360,'04,11,12,OF+1,S,,-,1-,2-3,4-6,7-10,11-16,-,17-18,-,19+
189,UL,Jose Vidro,Expos,330,'03,11,9,2B+0,S,,-,1-,2-4,5-6,7-9,10-17,-,18-19,-,20+
190,UL,Brad Wilkerson,Expos,280,'03,11,11,OF+2,L,R,-,1-3,4-5,6-,7-11,12-16,-,17-18,19-,20+
215,UL,Tony Clark,Mets,50,'04,9,8,1B+0,S,,-,1-3,4-5,6-7,8-11,12-16,-,17-18,-,19+
216,UL,Cliff Floyd,Mets,230,'04,11,13,LF-RF+1,L,,-,1-,2-4,5-7,8-11,12-16,-,17-18,-,19+
217,UL,John Franco,Mets,90,'04,2,1,Reliever,L,,1-2,3-5,6-15,16-17,18-,19-21,-,22-23,-,24+
218,UL,Joe McEwing,Mets,10,'04,9,14,2B+3 SS+3,R,,-,1-2,3-5,6-7,8-11,12-18,-,19-20,-,21+
219,UL,Timo Perez,Mets,10,'04,9,11,OF+0,L,,-,1-,2-4,5-7,8-10,11-18,-,19-20,-,21+
220,UL,Jason Phillips,Mets,260,'04,11,8,1B+0 C+6,R,R,-,1-,2-4,5-6,7-9,10-16,-,17-19,-,20+
221,UL,Mike Piazza,Mets,350,'04,11,8,C+6,R,,-,1-,2-3,4-5,6-10,11-16,-,17-18,-,19+
222,UL,Jose Reyes,Mets,500,'04,11,19,SS+4,S,R,-,-,1-3,4-5,6-7,8-14,15-16,17-18,19-,20+
223,UL,Steve Trachsel,Mets,190,'04,3,6,Starter,R,,1-,2-4,5-10,11-16,17-,18-19,-,20-23,-,24+
224,UL,Dave Weathers,Mets,80,'04,2,1,Closer+0,R,,1-,2-6,7-13,14-16,17-,18-19,-,20-25,-,26+
225,UL,Ty Wigginton,Mets,150,'04,9,15,3B+1,R,,-,1-2,3-4,5-6,7-9,10-15,16-,17-19,-,20+
226,UL,Roger Clemens,Yankees,520,'04,5,7,Starter,R,,1-2,3-8,9-14,15-17,18-,19-21,-,22-23,-,24+
227,UL,Chris Hammond,Yankees,150,'04,4,1,Reliever,L,,1-4,5-8,9-13,14-16,17-,18-19,-,20-25,-,26+
228,UL,Derek Jeter,Yankees,360,'04,12,13,SS+1,R,,-,1-2,3-5,6-,7-9,10-16,17-,18-19,-,20+
229,UL,Nick Johnson,Yankees,230,'04,13,11,1B+0,L,,-,1-,2-4,5-6,7-12,13-17,-,18-19,-,20+
230,UL,Hideki Matsui,Yankees,170,'04,10,9,LF-RF+0,L,,-,1-,2-4,5-6,7-10,11-17,-,18-19,-,20+
231,UL,Mike Mussina,Yankees,510,'04,5,7,Starter,R,,1-,2-6,7-12,13-16,17-,18-19,-,20-24,-,25+
232,UL,Andy Pettitte,Yankees,330,'04,5,7,Starter,L,20,1-2,3-7,8-14,15-,16-17,18-19,-,20-24,-,25+
233,UL,Jorge Posada,Yankees,380,'04,13,13,C+6,S,S,-,1-2,3-5,6-7,8-12,13-17,-,18-,-,19+
234,UL,Mariano Rivera,Yankees,220,'04,5,1,Closer,R,,1-2,3-7,8-15,16-,17-,18-23,-,24-26,-,27+
235,UL,Alfonso Soriano,Yankees,460,'04,10,21,2B+2,R,,-,1-2,3-4,5-6,7-8,9-13,14-15,16-17,18-,19+
236,UL,Jeff Weaver,Yankees,10,'04,1,5,Starter,R,,1-4,5-7,8-14,15-16,17-,18-19,-,20-25,-,26+
237,UL,Bernie Williams,Yankees,90,'04,11,15,CF+1,S,,-,1-,2-4,5-7,8-12,13-18,-,19-,-,20+
238,UL,Enrique Wilson,Yankees,30,'04,9,12,IF+0,S,,-,1-2,3-4,5-6,7-,8-19,-,20-23,-,24+
239,UL,Chad Bradford,Athletics,120,'04,3,1,Reliever,R,,1-2,3-6,7-15,16-,17-,18-19,-,20-24,-,25+
240,UL,Eric Byrnes,Athletics,200,'04,9,12,CF+1,R,R,-,1-,2-3,4-5,6-9,10-14,15-,16-18,19-,20+
241,UL,Mark Ellis,Athletics,110,'04,9,11,2B+4,R,,-,1-,2-3,4-6,7-10,11-17,-,18-19,-,20+
242,UL,Keith Foulke,Athletics,240,'04,6,1,Closer,R,RP,1-3,4-9,10-13,14-17,-,18-19,-,20-23,-,24+
243,UL,Scott Hatteberg,Athletics,90,'04,10,8,1B+1,L,,-,1-,2-5,6-7,8-11,12-17,-,18-19,-,20+
244,UL,Ramon Hernandez,Athletics,260,'04,9,11,C+7,R,,-,1-,2-3,4-5,6-8,9-16,-,17-18,-,19+
245,UL,Tim Hudson,Athletics,640,'04,5,8,Starter,R,,1-,2-5,6-14,15-17,18-,19-22,-,23-25,-,26+
246,UL,Terrence Long,Athletics,70,'04,9,16,OF+1,L,,-,1-,2-4,5-6,7-9,10-17,-,18-19,-,20+
247,UL,Mark Mulder,Athletics,390,'04,4,7,Starter,L,,1-,2-5,6-13,14-16,17-,18-19,-,20-25,-,26+
248,UL,Ricardo Rincon,Athletics,80,'04,2,1,Reliever,L,,1-2,3-5,6-11,12-15,16-17,18-19,-,20-25,-,26+
249,UL,Chris Singleton,Athletics,10,'04,9,12,OF+0,L,,-,1-2,3-5,6-7,8-10,11-16,-,17-20,-,21+
250,UL,Miguel Tejada,Athletics,360,'04,10,12,SS+2,R,,-,1-,2-3,4-5,6-8,9-14,15-,16-18,-,19+
251,UL,Barry Zito,Athletics,530,'04,4,7,Starter,L,,1-2,3-6,7-12,13-17,18-,19-22,-,23-25,-,26+
252,UL,Bobby Abreu,Phillies,340,'04,13,17,LF-RF+1,L,,-,1-2,3-5,6-7,8-12,13-16,17-,18-19,-,20+
253,UL,David Bell,Phillies,70,'04,9,8,3B+2,R,,-,1-,2-3,4-5,6-11,12-17,-,18-19,-,20+
254,UL,Pat Burrell,Phillies,130,'04,9,8,LF-RF+0,R,,-,1-2,3-4,5-6,7-11,12-15,-,16-18,-,19+
255,UL,Marlon Byrd,Phillies,350,'04,11,12,CF+1,R,R,-,1-,2-4,5-,6-8,9-15,16-17,18-19,-,20+
256,UL,Rheal Cormier,Phillies,250,'04,6,1,Reliever,L,,1-2,3-6,7-14,15-16,17-,18-19,-,20-26,-,27+
257,UL,Vicente Padilla,Phillies,270,'04,3,7,Starter,R,,1-,2-5,6-12,13-16,17-,18-19,-,20-24,-,25+
258,UL,Tomas Perez,Phillies,40,'04,9,8,IF+1,S,,-,1-2,3-5,6-7,8-10,11-17,-,18-19,-,20+
259,UL,Placido Polanco,Phillies,230,'04,10,14,2B+3 3B+2,R,,-,1-,2-4,5-6,7-9,10-15,16-17,18-19,-,20+
260,UL,Jimmy Rollins,Phillies,220,'04,9,16,SS+2,S,,-,1-,2-3,4-5,6-9,10-15,16-,17-18,19-,20+
261,UL,Carlos Silva,Phillies,70,'04,4,1,Reliever,R,,1-2,3-6,7-11,12-13,14-16,17-19,-,20-25,-,26+
262,UL,Jim Thome,Phillies,440,'04,12,8,1B+1,L,HR,-,1-4,5-,6-,7-12,13-16,-,17-,-,18+
263,UL,Randy Wolf,Phillies,390,'04,4,6,Starter,L,,1-3,4-8,9-14,15-16,17-,18-19,-,20-23,-,24+
264,UL,Kris Benson,Pirates,240,'04,2,6,Starter,R,,1-3,4-7,8-13,14-18,19-,20-21,-,22-23,-,24+
265,UL,Jeff D’Amico,Pirates,50,'04,2,6,Starter,R,,1-2,3-5,6-11,12-16,17-,18-19,-,20-23,-,24+
266,UL,Adam Hyzdu,Pirates,10,'04,9,10,CF+1,R,,-,1-4,5-7,8-,9-11,12-18,-,19-20,-,21+
267,UL,Jason Kendall,Pirates,300,'04,12,15,C+6,R,,-,1-,2-4,5-6,7-9,10-16,17-18,19-20,-,21+
268,UL,Brian Meadows,Pirates,110,'04,3,2,Reliever,R,,1-0,2-4,5-12,13-16,-,17-19,-,20-24,-,25+
269,UL,Abraham Nunez,Pirates,130,'04,9,12,2B+4,S,,-,1-,2-4,5-6,7-9,10-17,-,18-,19-,20+
270,UL,Reggie Sanders,Pirates,390,'04,10,14,LF-RF+1,R,,-,1-2,3-4,5-6,7-9,10-14,15-,16-17,-,18+
271,UL,Matt Stairs,Pirates,340,'04,12,8,LF-RF+0 1B+0,L,,-,1-,2-3,4-6,7-11,12-16,-,17-18,-,19+
272,UL,Jack Wilson,Pirates,70,'04,9,11,SS+3,R,,-,1-,2-4,5-7,8-10,11-17,-,18-19,-,20+
273,UL,Gary Bennett,Padres,10,'04,9,10,C+5,R,,-,1-,2-5,6-7,8-10,11-18,-,19-20,-,21+
274,UL,Sean Burroughs,Padres,190,'04,10,12,3B+1,L,,-,1-,2-4,5-6,7-9,10-17,-,18-19,-,20+
275,UL,Adam Eaton,Padres,230,'04,3,6,Starter,R,,1-,2-5,6-12,13-16,17-,18-19,-,20-24,-,25+
276,UL,Luther Hackman,Padres,10,'04,1,1,Reliever,R,,1-2,3-9,10-14,15-16,17-18,19-,-,20-21,-,22+
277,UL,Ryan Klesko,Padres,70,'04,10,9,1B+0,L,,-,1-2,3-4,5-6,7-12,13-17,-,18-19,-,20+
278,UL,Brian Lawrence,Padres,240,'04,3,6,Starter,R,,1-,2-4,5-12,13-16,17-,18-19,-,20-23,-,24+
279,UL,Mark Loretta,Padres,280,'04,11,11,2B+2,R,,-,1-,2-4,5-6,7-9,10-17,-,18-19,-,20+
280,UL,Phil Nevin,Padres,70,'04,9,9,1B+0 LF-RF+0,R,,-,1-2,3-4,5-6,7-10,11-17,-,18-,-,19+
281,UL,Ramon Vazquez,Padres,10,'04,10,12,SS+1,L,,-,1-2,3-5,6-7,8-11,12-17,18-19,20-,-,21+
282,UL,Edgardo Alfonzo,Giants,80,'04,9,11,3B+1,R,,-,1-,2-3,4-6,7-10,11-17,-,18-19,-,20+
283,UL,Rich Aurilia,Giants,160,'04,9,9,SS+1,R,,-,1-,2-3,4-5,6-8,9-17,-,18-19,-,20+
284,UL,Jim Brower,Giants,130,'04,3,2,Reliever,R,,1-,2-5,6-13,14-16,17-,18-19,-,20-25,-,26+
285,UL,Jose Cruz,Giants,170,'04,11,13,LF-RF+2,S,G,-,1-2,3-4,5-6,7-12,13-17,-,18-19,-,20+
286,UL,Ray Durham,Giants,270,'04,10,12,2B+3,S,,-,1-,2-3,4-5,6-9,10-16,-,17-19,-,20+
287,UL,Andres Galarraga,Giants,260,'04,10,9,1B+0,R,,-,1-,2-3,4-6,7-8,9-16,-,17-18,-,19+
288,UL,Marquis Grissom,Giants,370,'04,11,13,CF+1,R,,-,1-,2-4,5-6,7-,8-15,16-17,18-19,-,20+
289,UL,Neifi Perez,Giants,120,'04,9,14,IF+0,S,,-,1-,2-4,5-6,7-8,9-16,-,17-19,20-,21+
290,UL,Felix Rodriguez,Giants,70,'04,2,1,Reliever,R,,1-3,4-7,8-12,13-16,17-,18-19,-,20-25,-,26+
291,UL,Benito Santiago,Giants,220,'04,9,8,C+4,R,,-,1-,2-3,4-5,6-8,9-16,-,17-18,-,19+
292,UL,Jason Schmidt,Giants,670,'04,6,7,Starter,R,,1-3,4-8,9-13,14-16,17-,18-19,-,20-25,-,26+
293,UL,J. T. Snow,Giants,210,'04,12,8,1B+1,L,,-,1-,2-3,4-6,7-11,12-17,-,18-19,-,20+
294,UL,Tim Worrell,Giants,200,'04,6,1,Closer,R,,1-4,5-8,9-14,15-,16-17,18-22,-,23-25,-,26+
295,UL,Bret Boone,Mariners,370,'04,11,15,2B+4,R,G S,-,1-2,3-4,5-6,7-10,11-15,16-,17-18,-,19+
296,UL,Mike Cameron,Mariners,210,'04,10,15,CF+3,R,G,-,1-2,3-4,5-6,7-11,12-15,16-17,18-19,-,20+
297,UL,Ryan Franklin,Mariners,350,'04,4,7,Starter,R,,1-4,5-7,8-13,14-17,-,18-19,-,20-22,-,23+
298,UL,Carlos Guillen,Mariners,160,'04,10,10,SS+3 3B+1,S,,-,1-,2-3,4-5,6-10,11-17,-,18-19,-,20+
299,UL,Shigetoshi Hasegawa,Mariners,200,'04,5,1,Closer,R,,1-,2-4,5-12,13-16,17-,18-19,-,20-25,-,26+
300,UL,Edgar Martinez,Mariners,250,'04,13,8,DH,R,S,-,1-2,3-5,6-7,8-13,14-17,-,18-19,-,20+
301,UL,Mark McLemore,Mariners,40,'04,9,11,IF+1,S,,-,1-2,3-4,5-6,7-11,12-18,-,19-20,-,21+
302,UL,Jamie Moyer,Mariners,410,'04,4,7,Starter,L,20,1-3,4-6,7-12,13-16,17-,18-19,-,20-24,-,25+
303,UL,John Olerud,Mariners,170,'04,11,8,1B+1,L,G,-,1-,2-4,5-6,7-11,12-17,-,18-19,-,20+
304,UL,Ichiro Suzuki,Mariners,370,'04,11,21,LF-RF+2,L,G,-,1-,2-4,5-6,7-8,9-15,16-17,18-,19-,20+
305,UL,Dan Wilson,Mariners,10,'04,9,9,C+8,R,,-,1-2,3-5,6-8,9-10,11-18,-,19-20,-,21+
306,UL,Randy Winn,Mariners,220,'04,10,18,LF-RF+1,S,,-,1-,2-4,5-6,7-9,10-16,17-,18-19,-,20+
307,UL,J. D. Drew,Cardinals,300,'04,11,12,LF-RF+2,L,,-,1-,2-4,5-6,7-10,11-16,-,17-18,-,19+
308,UL,Jeff Fassero,Cardinals,50,'04,2,2,Reliever,L,,1-,2-5,6-11,12-14,15-,16-18,-,19-22,-,23+
309,UL,Bo Hart,Cardinals,150,'04,9,12,2B+4,R,R,-,1-2,3-4,5-6,7-8,9-17,-,18-,19-,20+
310,UL,Jason Isringhausen,Cardinals,230,'04,5,1,Closer,R,,1-,2-7,8-14,15-17,18-,19-23,-,24-26,-,27+
311,UL,Tino Martinez,Cardinals,130,'04,10,9,1B+0,L,,-,1-,2-4,5-6,7-10,11-17,-,18-19,-,20+
312,UL,Mike Matheny,Cardinals,110,'04,9,9,C+11,R,G,-,1-,2-4,5-6,7-10,11-17,-,18-19,-,20+
313,UL,Orlando Palmeiro,Cardinals,40,'04,9,12,LF-RF+2,L,,-,1-,2-4,5-6,7-9,10-18,-,19-20,-,21+
314,UL,Albert Pujols,Cardinals,810,'04,14,11,LF-RF+1 1B+0,R,S,-,1-,2-4,5-6,7-10,11-15,-,16-18,-,19+
315,UL,Edgar Renteria,Cardinals,530,'04,12,21,SS+5,R,G S,-,1-,2-4,5-6,7-9,10-14,15-17,18-19,-,20+
316,UL,Garrett Stephenson,Cardinals,30,'04,3,5,Starter,R,,1-2,3-5,6-10,11-15,16-,17-18,-,19-22,-,23+
317,UL,Woody Williams,Cardinals,350,'04,4,6,Starter,R,,1-4,5-8,9-14,15-17,-,18-19,-,20-24,-,25+
318,UL,Rocco Baldelli,Devil Rays,290,'04,10,18,CF+3,R,,-,1-2,3-4,5-6,7-8,9-15,16-18,19-20,21-,22+
319,UL,Lance Carter,Devil Rays,140,'04,2,1,Closer,R,,1-,2-4,5-9,10-18,19-,20-,-,21-23,-,24+
320,UL,Carl Crawford,Devil Rays,140,'04,9,24,LF-RF+2,L,SB,-,1-,2-4,5-6,7-8,9-14,15-18,19-,20-,21+
321,UL,Toby Hall,Devil Rays,130,'04,9,8,C+9,R,,-,1-,2-3,4-6,7-8,9-17,-,18-19,-,20+
322,UL,Travis Harper,Devil Rays,160,'04,3,2,Reliever,R,,1-,2-5,6-13,14-16,17-18,19-22,-,23-24,-,25+
323,UL,Aubrey Huff,Devil Rays,490,'04,11,9,LF-RF+1,L,,-,1-,2-4,5-6,7-9,10-15,-,16-18,-,19+
324,UL,Travis Lee,Devil Rays,140,'04,10,11,1B+0,L,,-,1-2,3-4,5-6,7-11,12-17,-,18-19,-,20+
325,UL,Julio Lugo,Devil Rays,230,'04,9,12,SS+4,R,,-,1-,2-3,4-5,6-8,9-15,16-17,18-,-,19+
326,UL,Damian Rolls,Devil Rays,150,'04,9,13,3B+1,R,,-,1-2,3-4,5-6,7-8,9-15,16-,17-19,-,20+
327,UL,Jorge Sosa,Devil Rays,10,'04,1,5,Starter,R,,1-3,4-6,7-12,13-16,17-,18-19,-,20-24,-,25+
328,UL,Hank Blalock,Rangers,350,'04,11,9,3B+1,L,,-,1-,2-3,4-6,7-9,10-16,-,17-18,-,19+
329,UL,Francisco Cordero,Rangers,140,'04,3,1,Closer,R,,1-2,3-8,9-15,16-17,18-,19-23,-,24-26,-,27+
330,UL,Aaron Fultz,Rangers,10,'04,1,1,Reliever,L,,-,1-4,5-11,12-15,16-17,18-19,-,20-23,-,24+
331,UL,Juan Gonzalez,Rangers,370,'04,10,9,LF-RF+1,R,,-,1-2,3-4,5-6,7-8,9-15,-,16-17,-,18+
332,UL,Rafael Palmeiro,Rangers,250,'04,10,9,DH,L,,-,1-,2-3,4-6,7-12,13-18,-,19-,-,20+
